Attrition,Business,CF Age Band,CF Attrition Lable,Department,Education Field,Emp No,Employee Number,Gender,Job Role,Marital Status,Overtime,Over 18,Training Times,Traning Times Last Year,-2,0,Age,CF_current Employee,Daily Rate,Distance From Home,Education,Education ,EmployeeCount,Environment Satisfaction,Hourly Rate,Job Involvement,job Level,Job  Satisfaction,Monthly income,Monthly Rate ,Num Companies Worked,Percent Sallary Hike ,Performance Rating Relationship Satisfactior,Standard Hours,Stock Optional Level,total work years,Work
No,Corporate,50-59,Current,Finance,Engineering,1202,2202,Female,Executive,Divorced,Yes,Y,10,4,-2,0,55,Yes,767,29,3,1,1,1,53,2,1,2,17179,19622,8,17,5,80,2,6,38
Yes,Corporate,50-59,Attrited,R&D,Engineering,1203,2203,Male,Manager,Single,Yes,Y,2,2,-2,0,58,Yes,590,34,5,5,1,4,61,3,1,4,16197,19514,1,20,2,80,0,16,94
No,Corporate,40-49,Attrited,R&D,Medical,1204,2204,Female,Executive,Divorced,No,Y,5,3,-2,0,42,Yes,843,21,5,2,1,4,49,3,1,4,3663,10743,4,24,4,80,0,24,31
No,Corporate,20-29,Current,Sales,Engineering,1205,2205,Female,Engineer,Divorced,Yes,Y,1,0,-2,0,20,Yes,676,15,3,5,1,2,70,4,3,4,3351,16850,0,3,3,80,3,28,3
Yes,Corporate,30-39,Current,Finance,Commerce,1206,2206,Female,Analyst,Single,Yes,Y,4,10,-2,0,38,Yes,226,21,3,5,1,2,29,4,1,1,18909,11470,5,15,2,80,1,11,33
No,Corporate,40-49,Current,HR,Commerce,1207,2207,Male,Analyst,Single,No,Y,10,2,-2,0,45,No,742,45,3,4,1,4,30,3,2,3,5834,19962,10,10,1,80,3,4,53
No,Corporate,40-49,Current,R&D,Engineering,1208,2208,Male,Analyst,Divorced,No,Y,2,0,-2,0,46,Yes,898,50,3,5,1,4,23,1,5,3,18146,19086,0,12,2,80,2,20,92
Yes,Corporate,20-29,Current,R&D,Arts,1209,2209,Male,Clerk,Single,Yes,Y,4,3,-2,0,27,Yes,691,8,1,1,1,2,66,4,3,2,18920,1848,7,25,2,80,1,14,39
Yes,Corporate,50-59,Current,Sales,Medical,1210,2210,Female,Engineer,Married,No,Y,9,5,-2,0,54,Yes,523,14,2,1,1,1,73,1,4,3,17723,10317,3,7,1,80,1,13,80
Yes,Corporate,30-39,Current,Finance,Arts,1211,2211,Male,Manager,Single,No,Y,1,9,-2,0,33,Yes,423,15,5,3,1,3,76,3,5,3,7306,15650,1,9,4,80,2,3,3
Yes,Corporate,40-49,Attrited,R&D,Engineering,1212,2212,Male,Executive,Single,Yes,Y,2,9,-2,0,45,Yes,766,43,4,5,1,1,48,3,3,3,5628,10985,5,4,5,80,0,3,68
No,Corporate,20-29,Attrited,IT,Commerce,1213,2213,Male,Executive,Married,Yes,Y,7,7,-2,0,29,Yes,805,22,1,2,1,3,89,2,4,2,11473,13443,7,9,3,80,1,15,73
Yes,Corporate,20-29,Current,IT,Medical,1214,2214,Male,Clerk,Married,Yes,Y,8,2,-2,0,27,Yes,627,31,4,1,1,4,20,1,5,3,3703,4343,7,6,2,80,3,39,2
Yes,Corporate,50-59,Attrited,Finance,Arts,1215,2215,Female,Executive,Married,Yes,Y,7,6,-2,0,52,No,141,41,5,5,1,3,96,3,2,2,3299,8647,6,9,5,80,0,7,63
Yes,Corporate,30-39,Attrited,HR,Arts,1216,2216,Female,Clerk,Divorced,No,Y,2,5,-2,0,34,Yes,931,18,3,4,1,2,46,3,1,3,17334,17389,10,7,5,80,2,21,64
No,Corporate,50-59,Current,Sales,Engineering,1217,2217,Male,Manager,Single,Yes,Y,10,10,-2,0,56,Yes,655,9,1,1,1,3,95,3,5,3,7486,18781,10,7,3,80,3,23,71
No,Corporate,50-59,Current,HR,Arts,1218,2218,Female,Clerk,Married,Yes,Y,8,7,-2,0,56,Yes,239,27,5,4,1,1,64,2,1,1,4205,18705,5,7,1,80,3,15,17
No,Corporate,50-59,Current,IT,Commerce,1219,2219,Male,Manager,Married,Yes,Y,3,8,-2,0,50,Yes,143,9,1,5,1,3,65,2,2,1,14561,17597,10,15,4,80,0,37,87
Yes,Corporate,30-39,Current,R&D,Medical,1220,2220,Female,Executive,Divorced,Yes,Y,4,9,-2,0,32,Yes,446,12,1,5,1,4,54,2,1,3,12649,7640,5,25,3,80,3,37,0
No,Corporate,30-39,Current,IT,Science,1221,2221,Female,Analyst,Single,Yes,Y,1,3,-2,0,33,No,978,25,2,2,1,3,85,4,3,4,17875,4110,9,6,3,80,2,17,19
Yes,Corporate,50-59,Attrited,IT,Arts,1222,2222,Female,Analyst,Divorced,No,Y,9,2,-2,0,54,No,196,14,1,5,1,1,89,1,5,4,19855,12971,3,20,2,80,0,29,34
No,Corporate,40-49,Attrited,R&D,Medical,1223,2223,Male,Executive,Divorced,No,Y,6,8,-2,0,48,No,739,19,3,5,1,4,72,1,1,1,17107,19475,9,20,2,80,2,7,8
No,Corporate,20-29,Current,HR,Commerce,1224,2224,Female,Clerk,Single,Yes,Y,5,3,-2,0,26,No,616,25,2,2,1,1,32,1,1,4,8411,6669,1,4,4,80,2,6,23
No,Corporate,10-19,Current,Finance,Science,1225,2225,Female,Manager,Married,No,Y,10,0,-2,0,18,Yes,636,21,3,5,1,4,87,4,1,1,15928,11804,5,11,5,80,2,10,12
Yes,Corporate,40-49,Attrited,IT,Science,1226,2226,Female,Engineer,Single,No,Y,2,7,-2,0,40,Yes,885,44,4,5,1,2,91,1,4,1,19496,13314,4,18,2,80,0,36,48
No,Corporate,30-39,Attrited,Sales,Medical,1227,2227,Female,Analyst,Divorced,No,Y,7,2,-2,0,33,Yes,209,25,2,1,1,3,67,4,1,4,15523,17944,5,23,4,80,2,22,46
No,Corporate,50-59,Attrited,Finance,Engineering,1228,2228,Female,Clerk,Divorced,No,Y,3,7,-2,0,51,Yes,541,22,3,4,1,2,51,2,5,4,13757,19047,5,19,5,80,3,5,47
No,Corporate,20-29,Current,Finance,Medical,1229,2229,Male,Manager,Married,Yes,Y,8,3,-2,0,23,No,822,18,4,2,1,1,26,3,1,3,16673,6596,6,9,1,80,3,23,24
Yes,Corporate,40-49,Current,HR,Medical,1230,2230,Female,Executive,Divorced,Yes,Y,6,7,-2,0,44,Yes,106,49,5,4,1,2,51,1,3,2,3117,12280,10,22,5,80,0,18,64
No,Corporate,10-19,Current,Finance,Science,1231,2231,Male,Executive,Divorced,Yes,Y,1,5,-2,0,18,Yes,549,31,4,5,1,1,63,3,1,1,6674,17958,1,16,3,80,3,17,8
Yes,Corporate,40-49,Current,R&D,Engineering,1232,2232,Female,Clerk,Single,No,Y,10,1,-2,0,48,Yes,807,48,4,5,1,3,80,2,2,4,17398,10008,10,14,5,80,2,24,38
No,Corporate,30-39,Attrited,HR,Science,1233,2233,Female,Engineer,Divorced,No,Y,3,1,-2,0,38,No,570,11,1,5,1,2,79,2,1,1,5061,16285,7,4,3,80,0,28,15
No,Corporate,20-29,Attrited,R&D,Medical,1234,2234,Male,Executive,Divorced,No,Y,6,5,-2,0,28,Yes,139,8,3,3,1,2,84,1,2,3,3873,4935,5,0,1,80,2,1,35
No,Corporate,40-49,Current,Finance,Science,1235,2235,Male,Executive,Single,No,Y,5,7,-2,0,43,Yes,580,39,5,3,1,3,89,3,5,4,18533,17637,2,25,2,80,3,20,83
Yes,Corporate,40-49,Current,Sales,Commerce,1236,2236,Female,Analyst,Divorced,No,Y,10,5,-2,0,49,Yes,671,11,3,4,1,2,90,2,5,1,9105,13299,3,14,2,80,3,36,74
No,Corporate,20-29,Current,Sales,Medical,1237,2237,Female,Engineer,Single,No,Y,5,5,-2,0,27,No,141,4,4,5,1,1,59,2,4,3,13806,1001,0,8,2,80,3,1,99
Yes,Corporate,60-69,Attrited,R&D,Engineering,1238,2238,Female,Manager,Single,Yes,Y,8,2,-2,0,60,Yes,716,39,5,5,1,2,67,3,2,4,3110,19055,9,11,3,80,1,29,56
No,Corporate,50-59,Current,HR,Medical,1239,2239,Male,Clerk,Single,No,Y,1,7,-2,0,59,Yes,982,9,1,4,1,1,47,1,2,2,3559,19835,6,20,4,80,1,35,0
Yes,Corporate,20-29,Current,R&D,Science,1240,2240,Female,Analyst,Married,Yes,Y,2,9,-2,0,24,Yes,349,32,5,5,1,1,70,3,2,3,9060,11244,9,21,4,80,3,26,24
No,Corporate,50-59,Attrited,HR,Engineering,1241,2241,Male,Manager,Single,Yes,Y,10,0,-2,0,53,Yes,272,20,2,1,1,2,86,2,4,1,7902,2635,8,21,2,80,1,9,44
Yes,Corporate,50-59,Attrited,Sales,Engineering,1242,2242,Male,Engineer,Single,No,Y,1,3,-2,0,54,No,311,24,1,3,1,4,67,4,3,2,3294,2546,10,16,4,80,2,21,32
No,Corporate,50-59,Attrited,Sales,Arts,1243,2243,Female,Clerk,Divorced,Yes,Y,7,6,-2,0,54,Yes,175,14,2,5,1,2,63,4,1,3,1881,7714,4,14,5,80,3,2,10
Yes,Corporate,40-49,Current,IT,Commerce,1244,2244,Female,Engineer,Married,Yes,Y,2,3,-2,0,49,Yes,955,45,5,5,1,4,46,3,1,1,14905,3635,10,7,1,80,0,10,79
Yes,Corporate,20-29,Current,IT,Commerce,1245,2245,Male,Engineer,Divorced,No,Y,10,5,-2,0,21,Yes,368,6,3,1,1,4,33,4,3,1,10926,18057,2,7,2,80,0,34,77
Yes,Corporate,40-49,Current,R&D,Commerce,1246,2246,Female,Analyst,Divorced,Yes,Y,9,6,-2,0,43,Yes,852,39,3,3,1,1,62,1,1,4,12374,9418,10,17,5,80,3,29,40
No,Corporate,40-49,Current,Sales,Medical,1247,2247,Male,Engineer,Divorced,No,Y,7,7,-2,0,47,No,642,33,1,4,1,3,39,3,4,1,16006,3176,5,17,2,80,2,19,65
No,Corporate,20-29,Attrited,HR,Commerce,1248,2248,Male,Executive,Divorced,Yes,Y,1,7,-2,0,26,No,779,31,3,3,1,1,36,1,3,4,10292,14977,1,21,1,80,0,2,94
Yes,Corporate,30-39,Current,IT,Medical,1249,2249,Male,Engineer,Married,No,Y,5,7,-2,0,39,No,670,20,5,1,1,1,35,2,1,3,2271,8613,7,11,2,80,2,23,46
Yes,Corporate,10-19,Attrited,HR,Medical,1250,2250,Female,Clerk,Married,No,Y,5,7,-2,0,19,Yes,824,4,5,2,1,3,86,4,2,4,1167,18723,9,1,3,80,3,31,22
No,Corporate,50-59,Current,Finance,Engineering,1251,2251,Female,Analyst,Single,No,Y,5,10,-2,0,52,No,712,26,5,1,1,1,66,4,2,2,3848,11119,2,23,3,80,2,2,18
No,Corporate,50-59,Current,IT,Science,1252,2252,Female,Clerk,Single,No,Y,7,10,-2,0,58,Yes,790,12,4,3,1,4,40,2,4,4,3643,6916,1,13,3,80,1,35,92
Yes,Corporate,50-59,Attrited,IT,Medical,1253,2253,Male,Engineer,Divorced,No,Y,7,4,-2,0,55,Yes,921,27,3,3,1,4,34,2,3,4,19376,7896,7,24,2,80,1,31,89
Yes,Corporate,40-49,Current,Finance,Arts,1254,2254,Male,Analyst,Divorced,Yes,Y,10,2,-2,0,46,Yes,934,26,2,1,1,2,26,3,2,4,3865,9894,2,11,2,80,2,5,91
Yes,Corporate,30-39,Attrited,IT,Arts,1255,2255,Female,Clerk,Single,Yes,Y,3,2,-2,0,32,Yes,100,44,1,5,1,1,59,4,3,2,6123,1876,4,1,4,80,3,15,20
Yes,Corporate,20-29,Current,Sales,Commerce,1256,2256,Female,Analyst,Divorced,Yes,Y,4,8,-2,0,22,No,698,25,5,4,1,1,33,4,4,2,13209,10123,4,23,1,80,3,37,14
No,Corporate,20-29,Attrited,IT,Arts,1257,2257,Female,Executive,Married,Yes,Y,7,0,-2,0,21,No,962,38,3,3,1,1,54,2,3,2,15814,11187,6,20,2,80,3,18,27
No,Corporate,40-49,Attrited,HR,Engineering,1258,2258,Female,Analyst,Single,No,Y,3,0,-2,0,42,No,558,7,1,3,1,3,95,2,4,4,11713,18273,9,21,4,80,0,5,11
Yes,Corporate,20-29,Current,Sales,Commerce,1259,2259,Female,Executive,Single,Yes,Y,9,4,-2,0,27,No,872,41,1,3,1,1,50,2,5,3,5615,16443,9,5,1,80,1,2,26
Yes,Corporate,40-49,Current,HR,Engineering,1260,2260,Female,Executive,Single,No,Y,6,0,-2,0,41,No,785,34,4,2,1,2,98,4,1,2,18151,17140,1,10,1,80,0,6,38
No,Corporate,30-39,Current,Finance,Medical,1261,2261,Male,Manager,Divorced,No,Y,7,4,-2,0,39,Yes,556,15,4,3,1,3,70,3,5,1,8583,3000,8,8,4,80,1,8,47
No,Corporate,10-19,Attrited,R&D,Arts,1262,2262,Male,Clerk,Single,Yes,Y,5,10,-2,0,18,Yes,766,28,2,1,1,4,71,2,4,1,2852,6737,2,16,3,80,3,2,10
No,Corporate,40-49,Attrited,Finance,Medical,1263,2263,Female,Clerk,Married,Yes,Y,9,2,-2,0,45,Yes,716,46,2,5,1,2,22,1,1,2,1993,17261,8,17,4,80,0,11,38
Yes,Corporate,60-69,Attrited,R&D,Arts,1264,2264,Female,Analyst,Married,Yes,Y,7,2,-2,0,60,Yes,916,24,2,3,1,3,31,1,4,3,3337,11861,8,17,3,80,0,31,34
No,Corporate,20-29,Attrited,Sales,Commerce,1265,2265,Female,Clerk,Single,Yes,Y,3,5,-2,0,26,No,419,28,1,1,1,2,34,1,5,4,8602,8243,2,12,3,80,3,35,7
Yes,Corporate,30-39,Attrited,R&D,Engineering,1266,2266,Female,Executive,Married,Yes,Y,8,3,-2,0,32,Yes,215,6,1,2,1,4,59,3,1,3,1853,6087,3,24,4,80,1,8,26
Yes,Corporate,40-49,Attrited,IT,Science,1267,2267,Male,Manager,Divorced,No,Y,2,8,-2,0,41,No,382,44,2,1,1,3,85,3,4,1,7622,7435,0,3,1,80,2,21,36
Yes,Corporate,40-49,Attrited,R&D,Science,1268,2268,Male,Engineer,Single,No,Y,2,5,-2,0,43,Yes,496,30,4,4,1,3,86,4,4,3,4454,16517,3,1,4,80,0,25,11
No,Corporate,20-29,Attrited,Sales,Arts,1269,2269,Male,Engineer,Married,No,Y,10,2,-2,0,20,Yes,848,12,4,1,1,4,74,3,3,3,9463,14026,5,18,5,80,1,13,0
Yes,Corporate,20-29,Attrited,Finance,Arts,1270,2270,Female,Analyst,Divorced,Yes,Y,2,0,-2,0,26,No,275,20,3,5,1,2,84,2,1,2,4195,10332,2,19,1,80,0,9,53
Yes,Corporate,30-39,Attrited,Sales,Arts,1271,2271,Male,Engineer,Married,No,Y,9,9,-2,0,31,No,376,31,4,1,1,4,94,2,3,4,14359,11507,8,20,2,80,3,25,3
No,Corporate,50-59,Current,HR,Medical,1272,2272,Female,Analyst,Single,No,Y,7,8,-2,0,57,Yes,676,50,3,4,1,1,70,4,4,1,13936,1381,0,15,2,80,0,5,50
Yes,Corporate,30-39,Attrited,IT,Medical,1273,2273,Male,Executive,Single,Yes,Y,1,3,-2,0,32,Yes,521,1,4,4,1,1,62,3,4,2,10030,3497,6,10,5,80,0,12,82
No,Corporate,30-39,Attrited,IT,Arts,1274,2274,Female,Analyst,Single,No,Y,8,5,-2,0,30,Yes,817,16,2,5,1,4,56,2,2,2,15316,3742,9,1,4,80,2,4,44
No,Corporate,40-49,Current,Finance,Arts,1275,2275,Male,Executive,Married,No,Y,1,2,-2,0,49,Yes,483,11,4,1,1,3,94,3,2,4,13314,6212,9,4,2,80,3,24,9
Yes,Corporate,50-59,Attrited,Sales,Arts,1276,2276,Male,Manager,Single,Yes,Y,7,7,-2,0,54,Yes,699,13,5,3,1,3,23,4,3,1,10882,8044,1,6,3,80,3,6,20
No,Corporate,30-39,Current,Sales,Commerce,1277,2277,Male,Executive,Married,No,Y,1,7,-2,0,36,Yes,516,16,5,1,1,3,45,3,1,1,4614,11327,3,6,3,80,3,12,29
No,Corporate,40-49,Attrited,IT,Commerce,1278,2278,Female,Clerk,Divorced,Yes,Y,4,7,-2,0,49,No,193,37,5,3,1,3,97,1,2,1,14983,14950,5,3,3,80,0,36,72
No,Corporate,50-59,Attrited,IT,Engineering,1279,2279,Male,Manager,Divorced,No,Y,9,10,-2,0,58,No,110,27,3,1,1,1,44,3,5,4,12645,11197,3,4,2,80,2,40,57
Yes,Corporate,50-59,Current,HR,Medical,1280,2280,Female,Engineer,Married,No,Y,7,8,-2,0,51,Yes,335,49,5,4,1,1,71,4,2,4,19942,3416,0,21,5,80,3,15,60
No,Corporate,40-49,Current,R&D,Commerce,1281,2281,Female,Executive,Married,Yes,Y,5,9,-2,0,40,No,617,19,4,1,1,2,46,3,2,2,9632,9113,1,8,5,80,0,30,57
No,Corporate,50-59,Attrited,Finance,Medical,1282,2282,Male,Analyst,Married,No,Y,1,2,-2,0,51,Yes,515,26,2,2,1,1,74,2,3,1,16635,8796,3,18,1,80,1,40,80
No,Corporate,30-39,Current,Sales,Commerce,1283,2283,Female,Manager,Married,Yes,Y,7,0,-2,0,38,Yes,636,34,2,3,1,3,72,4,5,3,14637,2620,6,10,3,80,0,21,22
No,Corporate,20-29,Current,R&D,Medical,1284,2284,Female,Analyst,Single,Yes,Y,9,8,-2,0,21,Yes,866,22,1,1,1,1,47,4,3,1,8309,4728,1,20,2,80,3,37,47
Yes,Corporate,40-49,Attrited,Sales,Medical,1285,2285,Male,Analyst,Married,Yes,Y,9,7,-2,0,41,No,676,48,4,3,1,1,79,2,2,4,1066,9983,5,9,5,80,2,27,7
Yes,Corporate,40-49,Current,HR,Science,1286,2286,Female,Clerk,Single,Yes,Y,6,6,-2,0,43,No,125,38,4,4,1,3,35,1,5,2,11479,3108,9,13,2,80,0,19,18
No,Corporate,30-39,Attrited,R&D,Arts,1287,2287,Female,Manager,Married,No,Y,4,10,-2,0,36,Yes,146,6,5,4,1,1,97,4,5,3,11713,7374,7,22,1,80,2,30,8
Yes,Corporate,30-39,Current,R&D,Engineering,1288,2288,Male,Engineer,Divorced,Yes,Y,2,2,-2,0,31,Yes,210,2,5,2,1,1,70,2,4,1,5661,10768,2,6,5,80,0,27,32
Yes,Corporate,50-59,Current,IT,Commerce,1289,2289,Male,Manager,Single,Yes,Y,3,10,-2,0,51,No,825,27,3,5,1,4,77,1,2,1,8624,17388,8,18,5,80,1,25,94
No,Corporate,20-29,Current,R&D,Arts,1290,2290,Female,Manager,Single,No,Y,5,9,-2,0,27,No,429,46,1,4,1,3,42,2,5,4,11921,9932,4,23,2,80,0,29,45
No,Corporate,30-39,Current,IT,Engineering,1291,2291,Female,Clerk,Single,No,Y,1,7,-2,0,37,Yes,266,9,5,5,1,3,58,2,4,2,13625,15369,1,4,5,80,2,7,25
Yes,Corporate,50-59,Current,IT,Engineering,1292,2292,Male,Clerk,Married,Yes,Y,3,4,-2,0,53,No,590,15,2,5,1,2,73,3,2,2,11137,9589,7,1,5,80,2,23,72
Yes,Corporate,20-29,Current,Sales,Arts,1293,2293,Male,Executive,Divorced,No,Y,2,0,-2,0,20,Yes,756,4,5,5,1,1,39,4,2,2,6994,2147,0,18,5,80,2,26,24
Yes,Corporate,30-39,Current,Finance,Medical,1294,2294,Male,Clerk,Married,Yes,Y,1,10,-2,0,39,Yes,245,14,3,2,1,1,83,3,1,4,10149,16473,3,11,2,80,2,13,74
Yes,Corporate,20-29,Current,HR,Commerce,1295,2295,Female,Engineer,Single,No,Y,4,6,-2,0,26,Yes,105,6,1,4,1,2,81,3,3,3,16695,4992,5,1,4,80,2,15,74
No,Corporate,10-19,Attrited,HR,Commerce,1296,2296,Male,Manager,Single,Yes,Y,5,8,-2,0,18,No,776,35,2,4,1,4,85,3,5,4,12938,13006,2,21,2,80,0,32,92
No,Corporate,20-29,Attrited,Sales,Arts,1297,2297,Female,Manager,Divorced,Yes,Y,1,10,-2,0,20,No,381,31,3,3,1,2,86,2,2,4,2128,16510,0,22,3,80,0,27,4
Yes,Corporate,40-49,Current,R&D,Medical,1298,2298,Female,Clerk,Divorced,Yes,Y,8,6,-2,0,42,Yes,390,35,2,5,1,3,83,1,5,3,7990,11898,10,10,1,80,2,28,68
No,Corporate,60-69,Attrited,HR,Medical,1299,2299,Male,Executive,Divorced,Yes,Y,3,6,-2,0,60,Yes,435,20,1,5,1,1,45,1,3,1,9720,16630,5,9,1,80,1,40,76
Yes,Corporate,40-49,Attrited,R&D,Science,1300,2300,Male,Analyst,Married,No,Y,7,6,-2,0,41,Yes,257,50,5,2,1,2,21,3,1,2,8515,11671,1,10,3,80,0,31,89
No,Corporate,20-29,Attrited,IT,Arts,1301,2301,Female,Manager,Single,Yes,Y,2,0,-2,0,29,Yes,884,17,3,2,1,1,43,3,1,1,17125,2649,3,6,3,80,3,20,17
No,Corporate,40-49,Attrited,Finance,Engineering,1302,2302,Female,Manager,Married,No,Y,4,5,-2,0,47,No,772,42,3,2,1,1,42,2,1,3,12420,2924,4,8,2,80,2,5,34
Yes,Corporate,30-39,Attrited,R&D,Arts,1303,2303,Female,Analyst,Married,No,Y,5,10,-2,0,31,Yes,913,33,2,3,1,2,21,1,4,1,7216,17432,7,20,3,80,3,35,9
Yes,Corporate,50-59,Attrited,R&D,Science,1304,2304,Female,Clerk,Divorced,Yes,Y,6,4,-2,0,50,No,332,14,2,4,1,4,31,1,3,2,5982,5618,3,24,1,80,2,24,12
Yes,Corporate,40-49,Attrited,HR,Arts,1305,2305,Male,Executive,Married,No,Y,6,8,-2,0,49,No,612,39,5,2,1,4,77,1,4,4,8529,17749,0,5,2,80,1,7,80
No,Corporate,50-59,Current,R&D,Arts,1306,2306,Female,Clerk,Divorced,Yes,Y,9,1,-2,0,58,No,400,43,5,2,1,2,89,1,1,2,16182,11916,1,1,4,80,1,16,96
No,Corporate,50-59,Attrited,IT,Commerce,1307,2307,Male,Executive,Married,Yes,Y,10,7,-2,0,51,Yes,977,1,5,5,1,1,82,4,3,2,17569,14578,4,21,1,80,2,15,77
Yes,Corporate,20-29,Attrited,HR,Arts,1308,2308,Male,Analyst,Divorced,No,Y,5,9,-2,0,23,Yes,329,33,4,5,1,2,29,1,3,2,11036,10642,3,13,1,80,3,37,98
No,Corporate,50-59,Attrited,HR,Engineering,1309,2309,Male,Analyst,Married,No,Y,2,7,-2,0,52,No,863,15,4,3,1,3,54,3,5,2,13678,1342,7,1,4,80,2,16,100
No,Corporate,30-39,Attrited,Sales,Science,1310,2310,Male,Analyst,Single,Yes,Y,8,6,-2,0,36,Yes,520,36,3,4,1,1,57,3,2,3,12858,4971,9,3,2,80,3,16,50
Yes,Corporate,30-39,Current,Finance,Commerce,1311,2311,Female,Analyst,Divorced,Yes,Y,6,6,-2,0,30,Yes,181,10,1,1,1,1,57,2,1,4,7130,8008,4,24,4,80,1,17,38
Yes,Corporate,50-59,Current,IT,Engineering,1312,2312,Female,Analyst,Single,No,Y,8,5,-2,0,53,No,261,1,5,3,1,3,57,1,3,4,11426,10488,9,15,3,80,1,26,92
No,Corporate,40-49,Attrited,Sales,Commerce,1313,2313,Male,Engineer,Single,Yes,Y,3,1,-2,0,44,No,509,13,3,2,1,1,97,2,2,4,16196,5803,10,7,4,80,1,36,61
No,Corporate,20-29,Attrited,IT,Science,1314,2314,Female,Clerk,Divorced,Yes,Y,2,0,-2,0,25,No,672,48,5,2,1,1,27,1,4,1,13622,15569,7,19,4,80,2,31,8
No,Corporate,30-39,Current,Sales,Science,1315,2315,Male,Engineer,Single,Yes,Y,8,6,-2,0,37,No,801,9,3,3,1,3,74,3,3,1,1693,8088,1,6,2,80,1,35,62
Yes,Corporate,40-49,Attrited,HR,Commerce,1316,2316,Female,Executive,Married,No,Y,7,10,-2,0,43,No,872,21,5,5,1,3,26,2,3,3,15913,13620,8,5,3,80,0,26,20
No,Corporate,50-59,Attrited,HR,Commerce,1317,2317,Female,Clerk,Single,No,Y,5,5,-2,0,51,Yes,496,47,5,5,1,2,61,3,3,1,12884,12423,5,8,3,80,0,25,5
Yes,Corporate,40-49,Attrited,Finance,Arts,1318,2318,Female,Manager,Divorced,No,Y,2,8,-2,0,49,No,968,14,4,1,1,2,74,2,5,1,4284,9334,3,7,4,80,1,30,43
Yes,Corporate,40-49,Attrited,R&D,Science,1319,2319,Female,Manager,Married,No,Y,8,6,-2,0,48,Yes,193,40,3,2,1,2,71,3,5,1,8382,3143,0,21,2,80,2,1,28
No,Corporate,20-29,Current,HR,Commerce,1320,2320,Female,Manager,Single,Yes,Y,7,1,-2,0,20,No,795,7,1,2,1,2,29,4,3,3,14568,19223,4,24,4,80,2,15,64
Yes,Corporate,50-59,Attrited,R&D,Medical,1321,2321,Male,Engineer,Single,Yes,Y,2,6,-2,0,52,Yes,530,48,1,3,1,3,76,4,2,4,11732,5860,10,3,3,80,3,11,77
No,Corporate,50-59,Attrited,Sales,Arts,1322,2322,Female,Clerk,Single,No,Y,1,9,-2,0,55,No,964,27,4,3,1,4,98,3,5,3,15195,7496,1,24,3,80,1,31,90
No,Corporate,30-39,Attrited,IT,Engineering,1323,2323,Female,Analyst,Single,No,Y,7,1,-2,0,33,No,341,10,5,2,1,2,30,2,4,2,3885,12253,7,1,2,80,3,2,89
No,Corporate,20-29,Current,Finance,Science,1324,2324,Male,Engineer,Single,Yes,Y,7,2,-2,0,24,Yes,332,15,4,4,1,4,50,1,1,3,1764,5183,0,15,1,80,2,36,12
No,Corporate,20-29,Current,IT,Science,1325,2325,Male,Engineer,Married,No,Y,4,5,-2,0,20,No,947,14,4,3,1,4,26,3,1,1,18453,4630,6,14,3,80,0,40,16
Yes,Corporate,20-29,Attrited,R&D,Arts,1326,2326,Male,Clerk,Divorced,Yes,Y,2,3,-2,0,26,Yes,786,24,2,3,1,4,67,2,2,3,12222,15817,3,19,5,80,0,38,73
No,Corporate,20-29,Current,R&D,Arts,1327,2327,Female,Manager,Married,Yes,Y,5,7,-2,0,25,Yes,773,8,1,1,1,1,85,2,5,3,8120,4662,1,19,2,80,2,40,44
Yes,Corporate,50-59,Current,Sales,Arts,1328,2328,Male,Engineer,Divorced,Yes,Y,10,7,-2,0,52,No,111,7,5,5,1,1,24,3,1,4,3281,13335,8,22,2,80,2,35,2
No,Corporate,20-29,Attrited,Finance,Medical,1329,2329,Female,Clerk,Single,Yes,Y,9,0,-2,0,21,No,371,34,2,3,1,4,34,4,3,1,6827,18554,4,13,2,80,2,2,92
Yes,Corporate,50-59,Attrited,Finance,Commerce,1330,2330,Male,Executive,Single,Yes,Y,8,10,-2,0,54,No,155,48,2,2,1,1,65,2,4,1,3859,14859,2,15,3,80,3,20,94
Yes,Corporate,50-59,Attrited,Sales,Science,1331,2331,Male,Analyst,Single,Yes,Y,3,7,-2,0,59,Yes,707,7,2,2,1,4,40,2,3,4,13947,10708,5,10,1,80,0,6,98
No,Corporate,20-29,Attrited,HR,Arts,1332,2332,Female,Engineer,Married,No,Y,6,2,-2,0,21,Yes,522,20,2,3,1,3,63,2,3,4,6137,13267,6,19,4,80,1,10,10
Yes,Corporate,50-59,Current,R&D,Science,1333,2333,Male,Analyst,Divorced,Yes,Y,4,6,-2,0,52,No,338,22,3,4,1,1,23,4,2,4,11533,3096,9,1,1,80,1,6,17
No,Corporate,40-49,Attrited,Finance,Arts,1334,2334,Female,Clerk,Married,Yes,Y,1,1,-2,0,43,Yes,307,11,3,4,1,1,85,1,2,3,15770,7087,7,6,5,80,2,39,77
No,Corporate,40-49,Attrited,R&D,Science,1335,2335,Male,Executive,Single,No,Y,8,0,-2,0,44,No,149,26,5,3,1,4,94,2,3,1,12871,16120,1,8,2,80,3,25,47
Yes,Corporate,30-39,Current,Sales,Commerce,1336,2336,Female,Executive,Single,No,Y,8,7,-2,0,36,Yes,289,37,3,1,1,4,49,3,4,1,9419,1984,9,5,5,80,2,32,76
